
First 5 training samples (X_train and corresponding rewards):
X_train[0] = [6 2 6 7 4], reward = 25
Epoch 34/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 35/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 36/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 37/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 38/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 39/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 40/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 41/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 42/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 43/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 44/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 45/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 46/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 47/100 - Train Loss: 0.0001, Test Loss: 0.0000
Epoch 48/100 - Train Loss: 0.0049, Test Loss: 0.0010
Epoch 49/100 - Train Loss: 0.0844, Test Loss: 0.6437
Epoch 50/100 - Train Loss: 0.0274, Test Loss: 0.0000
Epoch 51/100 - Train Loss: 0.0005, Test Loss: 0.0000
Epoch 52/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 53/100 - Train Loss: 0.0002, Test Loss: 0.0000
Epoch 54/100 - Train Loss: 0.0008, Test Loss: 0.0054
Epoch 55/100 - Train Loss: 0.0018, Test Loss: 0.0008
Epoch 56/100 - Train Loss: 0.0012, Test Loss: 0.0000
Epoch 57/100 - Train Loss: 0.0002, Test Loss: 0.0030
Epoch 58/100 - Train Loss: 0.2048, Test Loss: 0.0058
Epoch 59/100 - Train Loss: 0.0147, Test Loss: 0.0011
Epoch 60/100 - Train Loss: 0.0054, Test Loss: 0.0005
Epoch 61/100 - Train Loss: 0.0008, Test Loss: 0.0013
Epoch 62/100 - Train Loss: 0.0011, Test Loss: 0.0001
Epoch 63/100 - Train Loss: 0.0005, Test Loss: 0.0014
Epoch 64/100 - Train Loss: 0.0275, Test Loss: 0.0201
Epoch 65/100 - Train Loss: 0.0029, Test Loss: 0.0002
Epoch 66/100 - Train Loss: 0.0002, Test Loss: 0.0001
Epoch 67/100 - Train Loss: 0.0005, Test Loss: 0.0024
Epoch 68/100 - Train Loss: 0.0004, Test Loss: 0.0003
Epoch 69/100 - Train Loss: 0.0029, Test Loss: 0.0171
Epoch 70/100 - Train Loss: 0.0624, Test Loss: 0.0004
Epoch 71/100 - Train Loss: 0.0001, Test Loss: 0.0002
Epoch 72/100 - Train Loss: 0.0055, Test Loss: 0.0071
Epoch 73/100 - Train Loss: 0.0104, Test Loss: 0.0013
Epoch 74/100 - Train Loss: 0.0020, Test Loss: 0.0000
Epoch 75/100 - Train Loss: 0.0001, Test Loss: 0.0000
Epoch 76/100 - Train Loss: 0.0011, Test Loss: 0.0009
Epoch 77/100 - Train Loss: 0.0027, Test Loss: 0.0024
Epoch 78/100 - Train Loss: 0.2150, Test Loss: 0.3861
Epoch 79/100 - Train Loss: 0.0212, Test Loss: 0.0007
Epoch 80/100 - Train Loss: 0.0102, Test Loss: 0.0035
Epoch 81/100 - Train Loss: 0.0013, Test Loss: 0.0012
Epoch 82/100 - Train Loss: 0.0021, Test Loss: 0.0030
Epoch 83/100 - Train Loss: 0.0004, Test Loss: 0.0001
Epoch 84/100 - Train Loss: 0.0005, Test Loss: 0.0007
Epoch 85/100 - Train Loss: 0.0006, Test Loss: 0.0007
Epoch 86/100 - Train Loss: 0.0033, Test Loss: 0.0004
Epoch 87/100 - Train Loss: 0.0004, Test Loss: 0.0009
Epoch 88/100 - Train Loss: 0.0008, Test Loss: 0.0051
Epoch 89/100 - Train Loss: 0.0148, Test Loss: 0.0029
Epoch 90/100 - Train Loss: 0.1046, Test Loss: 0.0219
Epoch 91/100 - Train Loss: 0.0218, Test Loss: 0.0003
Epoch 92/100 - Train Loss: 0.0041, Test Loss: 0.0002
Epoch 93/100 - Train Loss: 0.0003, Test Loss: 0.0002
Epoch 94/100 - Train Loss: 0.0002, Test Loss: 0.0005
Epoch 95/100 - Train Loss: 0.0101, Test Loss: 0.0004
Epoch 96/100 - Train Loss: 0.0004, Test Loss: 0.0000
Epoch 97/100 - Train Loss: 0.0005, Test Loss: 0.0000
Epoch 98/100 - Train Loss: 0.0046, Test Loss: 0.0006
Epoch 99/100 - Train Loss: 0.2007, Test Loss: 0.0059
Epoch 100/100 - Train Loss: 0.0411, Test Loss: 0.0006
