
First 5 training samples (X_train and corresponding rewards):
X_train[0] = [6 2 6 7 4], reward = 25
Epoch 86/100 - Train Loss: 0.0013, Test Loss: 0.0001
Epoch 87/100 - Train Loss: 0.0003, Test Loss: 0.0001
Epoch 88/100 - Train Loss: 0.0002, Test Loss: 0.0000
Epoch 89/100 - Train Loss: 0.0010, Test Loss: 0.0023
Epoch 90/100 - Train Loss: 0.0027, Test Loss: 0.0016
Epoch 91/100 - Train Loss: 0.0014, Test Loss: 0.0000
Epoch 92/100 - Train Loss: 0.0001, Test Loss: 0.0000
Epoch 93/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 94/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 95/100 - Train Loss: 0.0002, Test Loss: 0.0006
Epoch 96/100 - Train Loss: 0.0004, Test Loss: 0.0002
Epoch 97/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 98/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 99/100 - Train Loss: 0.0000, Test Loss: 0.0000
Epoch 100/100 - Train Loss: 0.0000, Test Loss: 0.0000
